B365H,B365D,B365A,overall_player_home_rating,overall_player_away_rating,result_home
2.3,3.5,3.3,64.97272727272728,61.81818181818182,L
3.8,3.75,2.0,64.15454545454546,66.0,W
2.38,3.4,3.25,62.09090909090909,62.972727272727276,D
3.75,3.6,2.1,60.27272727272727,66.00909090909092,L
1.91,3.75,4.33,75.63636363636364,70.0,W
2.1,3.5,3.8,62.56363636363637,66.2090909090909,L
2.5,3.4,3.0,59.56363636363637,64.2,W
3.4,3.4,2.3,67.0909090909091,68.0,L
1.3,6.0,11.0,70.81818181818181,62.5,W
7.0,4.75,1.5,69.5909090909091,73.0909090909091,D
1.44,4.75,8.0,62.0,61.74545454545455,W
1.75,3.75,5.5,63.38181818181818,61.72727272727273,D
4.0,3.5,2.05,69.25454545454545,74.54545454545455,D
3.75,3.5,2.1,59.72727272727273,68.0909090909091,W
1.7,4.0,5.5,62.345454545454544,62.87272727272727,L
2.3,3.5,3.3,63.0,61.45454545454545,L
2.15,3.6,3.5,67.81818181818181,70.18181818181819,L
1.25,6.5,15.0,69.63636363636364,62.45454545454545,W
1.85,3.8,4.5,72.54545454545455,64.44545454545454,W
2.1,3.5,3.8,63.60909090909092,70.17272727272727,D
1.4,5.25,8.5,76.54545454545455,59.64545454545455,W
1.83,3.75,4.75,60.54545454545455,69.91818181818182,W
1.7,3.8,5.75,62.88181818181818,60.96363636363637,L
4.33,3.7,1.91,57.68181818181818,65.30909090909091,W
3.6,3.4,2.2,69.62727272727273,64.72727272727273,L
5.25,3.75,1.75,60.54545454545455,61.09090909090909,D
2.15,3.4,3.75,60.83636363636364,61.72727272727273,D
1.73,4.0,5.0,64.93636363636364,61.90909090909091,W
1.33,5.75,10.0,73.00909090909092,66.89999999999999,W
2.38,3.4,3.25,68.86363636363636,63.56363636363637,W
9.0,5.0,1.4,71.16363636363636,69.63636363636364,D
1.8,3.75,5.0,59.42727272727273,58.88181818181818,D
4.5,3.8,1.85,61.36363636363637,67.0,L
2.15,3.5,3.6,61.54545454545455,60.63636363636363,W
3.2,3.6,2.3,62.0,75.0909090909091,L
2.25,3.6,3.25,65.72727272727273,73.9090909090909,W
2.8,3.3,2.75,59.472727272727276,61.45454545454545,D
3.8,3.6,2.05,63.60909090909092,67.21818181818182,L
1.45,4.5,8.5,69.28181818181818,62.19090909090908,W
1.73,3.8,5.5,60.24545454545455,69.26363636363637,W
2.1,3.4,4.0,60.60909090909092,60.18181818181818,L
2.5,3.4,3.0,61.54545454545455,64.56363636363636,L
1.8,3.75,5.0,66.63636363636364,61.90909090909091,W
1.4,5.0,9.0,70.63636363636364,64.0,W
1.53,4.33,7.0,72.72727272727273,65.82727272727273,D
7.5,4.5,1.5,67.75454545454545,75.27272727272727,L
2.45,3.3,3.2,64.98181818181818,64.0909090909091,D
1.5,4.5,7.5,64.11818181818181,69.22727272727273,D
1.5,4.75,7.0,73.18181818181819,74.45454545454545,W
7.0,4.33,1.53,63.18181818181818,70.0,W
2.05,3.5,4.0,70.15454545454546,58.23636363636364,W
4.0,3.6,2.0,63.16363636363636,65.72727272727273,W
1.6,4.2,6.0,64.0,61.90909090909091,D
2.4,3.4,3.2,60.36363636363637,65.08181818181818,W
2.35,3.4,3.25,63.83636363636364,60.09090909090909,W
2.8,3.4,2.7,63.09090909090909,72.00909090909092,L
1.44,4.75,8.0,67.36363636363636,63.09090909090909,W
5.5,3.75,1.73,58.2,62.09090909090909,W
1.18,8.0,18.0,71.82727272727273,65.44545454545454,W
2.6,3.25,3.0,61.945454545454545,62.563636363636355,D
7.0,4.75,1.5,62.26363636363636,72.63636363636364,L
2.95,3.4,2.55,70.16363636363636,63.88181818181818,D
2.15,3.4,3.8,62.54545454545455,63.54545454545455,W
1.8,3.8,4.75,71.06363636363636,63.9,W
2.5,3.4,3.0,59.972727272727276,62.81818181818182,L
1.45,4.5,8.5,72.0,65.54545454545455,W
6.25,4.0,1.62,60.90909090909091,72.28181818181818,D
3.1,3.3,2.5,64.08181818181818,62.5090909090909,L
1.29,6.0,12.0,73.54545454545455,59.76363636363636,W
2.45,3.3,3.2,70.06363636363636,62.54545454545455,W
2.45,3.5,3.0,62.0,73.9090909090909,W
1.5,4.5,7.5,61.527272727272724,58.23636363636364,W
1.75,3.9,5.0,63.92727272727273,62.26363636363636,W
2.8,3.5,2.6,65.53636363636363,67.45454545454545,D
2.05,3.5,4.0,63.54545454545455,68.95454545454545,L
6.25,4.0,1.62,62.16363636363636,70.54545454545455,L
1.29,6.0,13.0,71.54545454545455,69.69090909090909,W
4.75,3.8,1.8,58.2,65.53636363636363,L
1.33,5.75,10.0,69.63636363636364,64.38181818181819,W
3.75,3.4,2.15,60.33636363636364,62.0,L
1.83,3.6,5.0,70.0,61.25454545454545,L
3.8,3.6,2.05,60.9,61.3,L
1.4,5.0,9.0,70.7,62.90909090909091,W
2.05,3.4,4.2,68.37272727272726,64.12727272727273,L
1.75,3.75,5.25,60.7,61.72727272727273,W
6.5,4.5,1.53,64.9090909090909,72.63636363636364,L
2.35,3.3,3.4,62.27272727272727,67.35454545454546,D
2.25,3.4,3.5,64.45454545454545,63.99090909090909,L
1.18,8.0,19.0,73.0909090909091,58.23636363636364,D
2.9,3.4,2.6,61.81818181818182,70.45454545454545,W
2.38,3.4,3.25,69.88181818181819,59.28181818181818,D
4.75,3.75,1.83,62.81818181818182,69.44545454545454,D
1.91,3.6,4.5,62.50909090909091,62.81818181818182,W
3.25,3.6,2.3,62.35454545454545,70.73636363636363,D
3.5,3.5,2.2,63.5,67.72727272727273,L
1.7,4.0,5.5,60.09090909090909,60.87272727272727,W
2.4,3.3,3.3,63.09090909090909,58.82727272727273,D
3.4,3.4,2.3,64.08181818181818,68.9090909090909,W
1.4,5.0,9.0,63.63636363636363,58.2,D
1.22,7.0,15.0,75.0909090909091,66.04545454545455,W
1.83,3.75,4.75,62.18181818181818,58.23636363636364,D
3.0,3.4,2.5,71.7909090909091,62.309090909090905,D
2.9,3.4,2.6,62.45454545454545,67.63636363636364,W
4.2,3.5,2.0,61.57272727272727,68.89999999999999,D
5.0,3.75,1.8,61.709090909090904,69.63636363636364,W
1.85,3.75,4.5,62.68181818181818,63.54545454545455,D
2.2,3.4,3.6,58.2,71.4090909090909,W
1.2,7.5,17.0,72.0,61.18181818181818,W
3.5,3.5,2.2,54.51818181818182,62.209090909090904,W
4.5,3.75,1.85,67.72727272727273,73.63636363636364,D
2.2,3.4,3.6,64.53636363636363,61.54545454545455,W
4.5,3.6,1.91,67.13636363636364,65.0909090909091,L
2.25,3.5,3.4,61.59090909090909,65.47272727272728,D
2.05,3.4,4.2,65.18181818181819,64.36363636363636,W
1.44,4.75,8.0,68.27272727272727,61.68181818181818,W
1.83,3.75,4.75,71.0909090909091,60.45454545454545,L
4.5,3.6,1.91,58.09090909090909,62.63636363636363,L
2.55,3.25,3.1,58.2,56.40909090909091,L
2.63,3.3,2.9,61.99090909090909,60.4,L
3.3,3.3,2.38,61.90909090909091,62.72727272727273,L
6.0,4.2,1.62,71.86363636363636,70.63636363636364,L
7.0,4.2,1.55,62.04545454545455,72.89999999999999,L
1.62,4.2,6.0,63.43636363636363,70.13636363636364,W
1.8,4.0,4.5,76.36363636363636,65.0909090909091,L
1.75,3.75,5.25,65.16363636363636,65.38181818181818,W
1.85,3.6,4.75,67.63636363636364,67.0,D
2.15,3.5,3.6,66.45454545454545,75.81818181818181,D
2.8,3.3,2.75,58.06363636363637,68.18181818181819,L
2.7,3.25,2.88,67.26363636363637,61.72727272727273,L
1.67,4.0,5.75,61.18181818181818,66.51818181818182,W
1.36,5.5,9.5,69.18181818181819,62.654545454545456,W
1.65,4.0,6.0,59.19090909090908,71.11818181818182,W
2.25,3.3,3.6,69.17272727272727,58.23636363636364,W
2.9,3.3,2.63,64.72727272727273,62.63636363636363,L
1.25,6.5,15.0,66.9090909090909,61.72727272727273,W
1.6,4.0,6.5,62.45454545454545,61.9,L
10.0,5.25,1.36,57.81818181818182,68.63636363636364,L
3.4,3.4,2.3,66.36363636363636,62.90909090909091,D
2.4,3.3,3.25,66.88181818181819,56.16363636363636,L
1.18,8.0,19.0,74.63636363636364,65.82727272727273,D
4.75,3.6,1.85,67.9090909090909,62.45454545454545,L
1.91,3.5,4.6,60.7,70.48181818181818,D
3.25,3.5,2.3,61.63636363636363,65.81818181818181,W
2.6,3.25,3.0,58.2,65.81818181818181,D
2.3,3.4,3.4,61.72727272727273,60.67272727272727,D
4.2,3.6,1.95,63.709090909090904,69.18181818181819,D
1.29,6.0,12.0,69.72727272727273,66.7090909090909,W
2.38,3.1,3.5,66.60000000000001,59.0,W
1.91,3.8,4.2,64.72727272727273,61.63636363636363,W
1.91,3.6,4.5,69.22727272727273,68.30000000000001,L
1.29,6.0,12.0,68.0909090909091,58.1,W
1.73,3.9,5.25,63.54545454545455,62.86363636363637,D
2.38,3.3,3.3,60.05454545454545,63.0,D
2.55,3.25,3.1,65.27272727272727,61.91818181818182,W
1.33,5.5,11.0,69.72727272727273,68.72727272727273,W
5.75,3.8,1.7,60.690909090909095,73.63636363636364,L
2.7,3.2,2.9,66.45454545454545,60.76363636363636,L
1.2,7.5,17.0,68.19090909090909,58.1,D
4.75,3.75,1.83,57.51818181818182,66.0909090909091,L
2.05,3.3,4.2,66.60000000000001,66.93636363636364,W
1.3,6.0,11.0,73.0,62.81818181818182,W
2.7,3.2,2.9,73.38181818181818,66.27272727272727,D
4.2,3.5,2.0,60.57272727272727,68.9090909090909,W
1.83,3.6,5.0,69.0,67.19090909090909,D
2.63,3.3,2.9,61.54545454545455,61.72727272727273,L
1.8,3.8,4.75,61.18181818181818,62.67272727272727,D
2.63,3.3,2.9,58.04545454545455,61.28181818181818,L
1.36,5.25,10.0,69.24545454545455,70.65454545454546,W
1.95,3.5,4.5,61.345454545454544,58.90909090909091,W
1.91,3.5,4.75,60.56363636363637,66.46363636363637,W
3.4,3.2,2.38,66.27272727272727,61.18181818181818,W
2.15,3.4,3.75,62.74545454545455,53.63636363636363,L
1.57,4.5,6.0,63.45454545454545,67.45454545454545,W
3.1,3.6,2.38,61.81818181818182,73.0,W
2.88,3.1,2.88,59.18181818181818,66.27272727272727,W
2.15,3.3,3.9,66.50909090909092,72.48181818181818,D
1.7,3.8,5.75,60.27272727272727,57.01818181818182,W
7.0,4.33,1.53,63.972727272727276,69.18181818181819,L
6.25,4.0,1.62,64.06363636363636,67.54545454545455,L
1.36,5.25,10.0,61.72727272727273,58.1,W
1.25,7.0,13.0,70.36363636363636,66.73636363636363,W
4.2,3.5,2.0,61.43636363636363,69.85454545454546,L
2.5,3.3,3.1,61.50909090909091,68.54545454545455,W
1.75,3.8,5.25,61.43636363636363,60.57272727272727,W
4.75,3.9,1.8,67.95454545454545,61.48181818181818,L
1.4,5.0,9.0,67.0909090909091,64.8,W
7.5,5.0,1.44,57.24545454545455,75.72727272727273,W
1.83,3.75,4.75,55.68181818181818,66.04545454545455,W
2.2,3.3,3.75,63.8,68.10000000000001,D
2.38,3.25,3.4,71.98181818181818,62.0,L
2.38,3.25,3.4,64.45454545454545,61.81818181818182,W
1.62,4.0,6.5,69.63636363636364,61.54545454545455,D
1.83,3.75,4.75,71.18181818181819,62.372727272727275,W
1.91,3.75,4.33,69.98181818181818,61.48181818181818,W
4.0,3.6,2.0,59.48181818181818,59.90909090909091,L
2.5,3.25,2.8,62.81818181818182,60.56363636363637,L
1.3,5.5,8.5,73.9090909090909,65.72727272727273,W
6.0,3.8,1.57,60.81818181818182,65.0909090909091,L
1.4,4.5,7.5,63.36363636363637,57.28181818181818,W
2.1,3.3,3.5,61.28181818181818,56.22727272727273,L
1.53,4.0,6.0,61.43636363636363,64.73636363636363,W
1.8,3.5,4.5,63.345454545454544,70.74545454545455,W
7.0,4.33,1.44,65.78181818181818,69.99090909090908,L
2.05,3.4,3.6,59.90909090909091,70.02727272727272,L
3.3,3.4,2.15,66.45454545454545,69.9090909090909,L
1.83,3.75,4.2,66.63636363636364,62.27272727272727,W
1.29,5.5,11.0,69.0,60.26363636363636,W
2.63,3.2,2.8,70.81818181818181,60.71818181818182,W
2.38,3.3,3.1,63.17272727272727,64.63636363636364,W
1.3,5.5,10.0,70.98181818181818,62.0,W
1.91,3.5,4.2,60.60909090909092,65.82727272727273,W
1.8,3.5,4.5,65.27272727272727,68.36363636363636,L
3.5,3.4,2.1,57.24545454545455,61.845454545454544,D
2.5,3.1,3.1,68.16363636363636,62.63636363636363,W
5.0,4.0,1.67,55.527272727272724,75.18181818181819,W
2.15,3.4,3.8,65.36363636363636,68.92727272727274,D
6.5,4.33,1.57,57.24545454545455,66.63636363636364,L
1.53,4.2,7.5,63.26363636363636,66.28181818181818,W
2.9,3.2,2.7,68.98181818181818,55.36363636363637,L
2.5,3.3,3.1,61.07272727272727,70.81818181818181,D
1.62,4.2,6.0,62.627272727272725,65.36363636363636,L
2.3,3.4,3.4,65.81818181818181,64.92727272727274,L
2.3,3.4,3.4,63.38181818181818,58.53636363636363,D
2.63,3.4,2.88,69.98181818181818,76.81818181818181,W
9.0,5.0,1.4,68.89999999999999,70.63636363636364,L
1.4,5.0,9.0,61.72727272727273,59.93636363636363,W
2.0,3.4,4.33,69.0909090909091,67.39090909090909,W
1.95,3.5,4.5,55.82727272727273,67.0,L
1.73,3.8,5.5,70.54545454545455,57.22727272727273,W
2.15,3.4,3.75,65.80909090909091,60.74545454545455,W
3.5,3.25,2.3,59.78181818181818,64.08181818181818,W
1.25,6.5,11.0,74.0,63.90909090909091,W
3.3,3.5,2.3,62.54545454545455,63.845454545454544,L
2.63,3.3,2.9,58.95454545454545,67.28181818181818,L
2.05,3.3,4.2,55.0,66.84545454545454,L
1.29,6.0,12.0,74.0,62.18181818181818,W
2.45,3.25,3.25,62.90909090909091,60.82727272727273,L
2.38,3.4,3.25,69.17272727272727,62.36363636363637,D
2.1,3.5,3.8,63.17272727272727,62.75454545454545,D
1.91,3.5,4.75,60.07272727272727,66.18181818181819,D
4.0,3.6,2.0,67.0,67.0,D
2.4,3.3,3.3,66.63636363636364,68.63636363636364,D
3.75,3.4,2.15,70.81818181818181,67.66363636363636,W
4.33,3.4,2.0,66.78181818181818,63.81818181818182,W
5.75,3.8,1.7,66.89999999999999,73.54545454545455,L
2.75,3.3,2.8,64.36363636363636,71.0,W
1.91,3.7,4.33,64.44545454545454,62.0,W
1.36,5.25,10.0,65.34545454545454,68.56363636363636,W
1.36,5.25,10.0,70.07272727272726,66.81818181818181,L
4.2,3.4,2.05,67.62727272727273,61.71818181818182,W
2.3,3.4,3.4,61.154545454545456,60.63636363636363,W
2.25,3.5,3.4,63.09090909090909,59.372727272727275,W
1.36,5.25,10.0,71.0,59.04545454545455,W
3.75,3.75,2.05,62.709090909090904,74.0,L
5.5,4.0,1.7,66.85454545454546,66.63636363636364,L
1.91,3.7,4.33,64.36363636363636,63.09090909090909,W
4.5,3.6,1.91,57.22727272727273,67.75454545454545,L
1.8,3.75,5.0,70.81818181818181,67.66363636363636,L
1.95,3.5,4.5,66.85454545454546,59.372727272727275,L
2.6,3.4,2.9,64.44545454545454,62.0,W
2.55,3.3,3.0,61.27272727272727,67.54545454545455,D
2.9,3.4,2.6,60.50909090909091,63.39090909090908,W
2.1,3.5,3.8,68.55454545454546,65.39090909090909,D
1.22,7.5,13.0,74.0,66.64545454545454,W
1.3,6.0,11.0,66.63636363636364,61.01818181818182,L
2.7,3.3,2.88,59.33636363636364,60.527272727272724,D
1.45,4.75,8.0,63.63636363636363,59.13636363636363,L
3.1,3.5,2.4,66.88181818181819,62.18181818181818,W
1.75,3.8,5.25,62.09090909090909,63.36363636363637,W
2.8,3.3,2.75,67.61818181818181,63.73636363636364,D
1.8,3.8,4.75,62.709090909090904,67.02727272727272,W
2.9,3.4,2.6,64.10909090909091,68.45454545454545,L
2.45,3.5,3.0,65.98181818181818,66.63636363636364,D
4.75,4.2,1.75,61.33636363636364,74.45454545454545,L
4.1,3.5,2.0,66.27272727272727,68.08181818181818,W
1.3,6.0,11.0,67.18181818181819,67.91818181818181,D
1.4,5.25,8.5,69.36363636363636,66.27272727272727,W
2.1,3.6,3.75,61.18181818181818,56.00909090909091,L
1.36,5.25,9.5,72.81818181818181,67.95454545454545,W
2.25,3.6,3.3,59.60909090909092,63.67272727272727,W
2.4,3.6,3.0,67.9090909090909,63.92727272727273,L
3.2,3.75,2.25,67.03636363636363,71.3,D
1.6,4.33,6.0,63.71818181818182,62.91818181818182,W
1.57,4.5,6.0,74.45454545454545,63.26363636363636,W
1.83,4.0,4.33,61.81818181818182,63.72727272727273,W
3.5,3.6,2.15,60.41818181818182,61.72727272727273,W
9.5,4.5,1.36,59.17272727272727,66.45454545454545,D
3.9,3.1,2.05,62.72727272727273,59.36363636363637,D
2.38,3.2,3.0,59.46363636363637,60.71818181818182,L
3.3,3.1,2.3,61.218181818181826,60.37272727272727,L
1.5,4.1,6.5,65.36363636363636,61.58181818181818,D
2.3,3.1,3.2,62.554545454545455,66.27272727272727,L
2.0,3.25,3.9,59.81818181818182,61.27272727272727,W
2.63,3.1,2.75,59.27272727272727,58.27272727272727,W
1.8,3.4,4.75,58.190909090909095,63.2,W
1.4,4.33,8.5,67.45454545454545,60.9,L
3.6,3.1,2.15,60.627272727272725,68.54545454545455,L
2.88,3.0,2.63,61.45454545454545,59.4,L
1.75,3.4,5.0,59.45454545454545,55.81818181818182,D
2.38,3.0,3.2,61.45454545454545,61.24545454545455,D
1.13,8.0,19.0,67.0909090909091,60.72727272727273,W
1.73,3.5,5.0,61.627272727272725,60.472727272727276,W
2.5,3.25,2.8,59.72727272727273,57.74545454545454,W
2.8,3.2,2.55,66.0,67.63636363636364,W
1.55,3.75,6.5,59.0,59.86363636363637,L
1.5,3.75,7.5,58.345454545454544,60.88181818181818,W
9.0,4.6,1.36,61.4,65.81818181818181,D
2.9,3.1,2.5,61.0,57.27272727272727,W
2.9,3.1,2.5,59.58181818181819,59.18181818181818,L
1.75,3.4,5.0,64.0909090909091,59.18181818181818,W
1.85,3.5,4.2,60.554545454545455,58.81818181818182,W
3.2,3.2,2.3,55.90909090909091,64.0909090909091,L
2.38,3.25,3.0,59.53636363636363,60.445454545454545,L
1.44,4.33,7.0,56.67272727272727,60.18181818181818,L
3.5,3.3,2.1,62.26363636363636,67.9090909090909,L
1.73,3.3,5.5,57.72727272727273,61.37272727272727,D
1.5,4.0,7.0,59.18181818181818,56.81818181818182,W
2.63,3.1,2.75,59.75454545454545,61.19090909090908,L
2.1,3.2,3.6,60.09090909090909,56.53636363636363,W
2.1,3.2,3.6,58.18181818181818,61.709090909090904,W
1.95,3.2,4.2,70.0909090909091,63.63636363636363,D
2.25,3.1,3.4,62.17272727272727,59.95454545454545,W
1.75,3.4,5.0,56.63636363636363,61.27272727272727,W
1.62,3.6,6.0,65.81818181818181,61.0,D
2.8,3.1,2.6,61.09090909090909,57.48181818181818,W
1.53,3.8,6.5,70.36363636363636,56.68181818181818,W
2.5,3.1,2.9,58.46363636363637,69.45454545454545,W
1.95,3.2,4.2,60.36363636363637,60.90909090909091,D
2.05,3.1,3.9,60.82727272727273,58.45454545454545,W
2.25,3.1,3.4,61.27272727272727,59.63636363636363,W
2.88,3.3,2.4,59.90909090909091,59.81818181818182,W
7.0,4.0,1.5,61.26363636363636,70.63636363636364,D
1.65,3.6,5.5,55.89090909090908,60.17272727272727,W
3.8,3.1,2.1,61.45454545454545,60.72727272727273,L
2.75,2.88,2.8,59.709090909090904,64.72727272727273,W
1.73,3.4,5.25,64.63636363636364,59.809090909090905,W
1.53,3.8,6.5,65.72727272727273,60.83636363636364,W
1.75,3.4,5.0,58.18181818181818,58.63636363636363,L
1.57,3.75,6.0,59.18181818181818,61.19090909090908,W
2.2,3.2,3.4,61.27272727272727,61.36363636363637,W
1.83,3.25,4.75,63.845454545454544,60.18181818181818,W
2.25,3.1,3.4,59.63636363636363,60.627272727272725,D
3.4,3.25,2.15,60.81818181818182,59.37272727272727,L
1.8,3.4,4.75,62.45454545454545,61.10909090909092,D
1.57,3.7,6.5,70.9090909090909,61.8,W
1.33,5.0,9.0,68.0,58.09090909090909,D
4.0,3.3,1.95,57.36363636363637,59.18181818181818,L
2.25,3.25,3.25,58.91818181818182,59.27272727272727,L
2.4,3.2,3.0,62.0,60.17272727272727,D
6.5,4.2,1.5,60.66363636363636,71.0,L
2.1,3.25,3.6,62.190909090909095,59.90909090909091,W
2.05,3.3,3.6,58.66363636363636,61.27272727272727,L
1.73,3.4,5.25,58.40909090909091,59.27272727272727,W
3.0,3.2,2.38,62.372727272727275,70.45454545454545,L
3.6,3.2,2.1,60.63636363636363,62.0,W
2.05,3.3,3.6,58.43636363636363,64.81818181818181,D
1.53,3.8,6.5,61.27272727272727,59.345454545454544,W
1.85,3.4,4.33,58.36363636363637,63.72727272727273,L
2.0,3.2,4.0,60.27272727272727,57.09090909090909,W
1.5,4.0,7.0,71.54545454545455,59.27272727272727,L
2.0,3.2,4.0,60.28181818181818,58.42727272727273,W
5.25,3.6,1.67,57.90909090909091,66.81818181818181,D
1.73,3.5,5.0,66.18181818181819,61.281818181818174,W
2.8,3.2,2.5,60.81818181818182,60.36363636363637,D
1.85,3.5,4.2,59.18181818181818,62.281818181818174,W
2.75,3.1,2.63,63.75454545454545,58.8,D
3.8,3.2,2.05,58.53636363636363,67.9090909090909,W
2.15,3.1,3.6,63.40909090909091,59.36363636363637,L
4.0,3.3,1.95,60.36363636363637,59.18181818181818,L
2.38,3.1,3.1,62.64545454545455,59.90909090909091,W
2.3,3.1,3.2,62.49090909090909,61.22727272727273,D
1.83,3.4,4.5,57.26363636363636,59.63636363636363,W
2.5,3.0,3.0,58.53636363636363,62.35454545454545,L
2.1,3.1,3.8,61.76363636363636,62.81818181818182,W
1.8,3.4,4.75,58.309090909090905,58.36363636363637,L
1.44,4.2,7.5,70.36363636363636,65.27272727272727,D
10.0,4.6,1.33,61.63636363636363,70.27272727272727,L
1.65,3.6,5.5,64.0,59.07272727272727,L
3.1,3.1,2.38,58.45454545454545,57.209090909090904,L
2.38,3.1,3.1,57.27272727272727,60.75454545454545,D
1.44,4.33,7.0,69.45454545454545,61.654545454545456,W
1.62,3.4,6.5,62.845454545454544,58.790909090909096,D
2.05,3.2,3.8,61.21818181818182,59.36363636363637,L
1.95,3.3,4.0,67.45454545454545,59.45454545454545,D
1.67,3.6,5.25,59.18181818181818,55.81818181818182,W
1.73,3.5,5.0,61.76363636363636,62.13636363636363,W
1.57,3.6,6.5,57.81818181818182,58.27272727272727,L
3.6,3.25,2.1,59.36363636363637,63.81818181818182,L
1.91,3.4,4.0,59.18181818181818,57.45454545454545,W
2.5,3.2,2.88,62.00909090909091,62.35454545454545,L
1.4,4.6,7.5,68.72727272727273,67.0,W
2.63,3.1,2.8,60.08181818181818,59.95454545454545,W
2.4,3.3,2.88,61.76363636363636,59.18181818181818,W
2.2,3.1,3.5,59.43636363636363,61.01818181818182,L
2.5,3.2,2.8,60.47272727272727,62.63636363636363,W
1.57,3.6,6.5,58.58181818181818,59.27272727272727,W
1.44,4.2,7.5,65.63636363636364,60.06363636363637,D
2.05,3.2,3.75,57.39090909090908,59.27272727272727,W
2.5,3.0,3.0,62.36363636363637,56.809090909090905,D
7.0,4.33,1.44,59.027272727272724,67.45454545454545,L
2.5,3.2,2.88,62.27272727272727,59.45454545454545,W
2.0,3.2,4.0,60.82727272727273,59.527272727272724,W
3.3,3.1,2.3,60.81818181818182,60.72727272727273,L
2.25,3.25,3.2,66.0,59.09090909090909,W
1.25,5.25,13.0,59.0,58.0,W
2.05,3.2,3.75,62.39090909090908,59.59090909090908,D
2.0,3.2,4.0,60.49090909090909,58.54545454545455,W
2.5,3.0,3.0,63.45454545454545,60.86363636363637,W
2.38,3.1,3.1,58.72727272727273,61.99090909090909,L
2.4,3.1,3.1,61.1,60.36363636363637,W
3.5,3.25,2.1,58.54545454545455,68.54545454545455,L
1.65,3.6,5.5,58.90909090909091,62.0,W
1.5,4.0,7.0,60.16363636363636,59.58181818181818,W
3.75,3.1,2.1,57.17272727272727,67.0,W
2.25,3.2,3.2,55.67272727272727,69.0,D
1.62,3.75,5.5,70.0909090909091,58.72727272727273,W
7.5,4.2,1.44,60.18181818181818,71.0909090909091,L
3.6,3.3,2.05,61.90909090909091,60.24545454545455,D
2.5,3.1,2.9,61.845454545454544,61.19090909090908,L
1.8,3.3,4.75,58.57272727272727,58.0,W
1.62,3.6,6.0,68.36363636363636,58.99090909090909,D
1.91,3.4,4.0,57.45454545454545,58.99090909090909,D
1.62,3.6,6.0,59.63636363636363,67.0909090909091,W
2.5,3.1,2.9,62.45454545454545,60.45454545454545,W
2.7,3.1,2.7,62.99090909090909,57.19090909090908,D
1.53,3.75,7.5,59.27272727272727,61.99090909090909,W
2.3,3.1,3.4,59.75454545454545,63.18181818181818,D
2.6,3.1,2.9,59.90909090909091,61.09090909090909,W
1.22,6.5,13.0,69.0,58.27272727272727,W
2.15,3.25,3.6,60.93636363636363,61.36363636363637,W
2.9,3.1,2.6,61.71818181818182,68.54545454545455,W
1.83,3.5,4.5,60.45454545454545,57.0,L
2.25,3.1,3.5,64.54545454545455,60.45454545454545,W
2.2,3.1,3.6,60.46363636363637,58.45454545454545,W
2.4,3.2,3.1,58.09090909090909,60.59090909090909,W
4.2,3.5,1.91,57.0,60.45454545454545,D
1.4,4.5,9.0,66.9090909090909,59.45454545454545,W
2.1,3.1,3.8,62.845454545454544,60.27272727272727,L
2.3,3.2,3.25,58.45454545454545,59.6,L
2.6,3.2,2.8,62.39090909090908,60.51818181818182,W
5.75,3.5,1.7,66.63636363636364,71.36363636363636,D
2.75,3.0,2.8,61.90909090909091,65.45454545454545,D
3.2,3.0,2.5,61.91818181818182,59.01818181818182,L
2.63,3.0,2.9,57.36363636363637,60.15454545454545,L
1.5,4.2,7.0,58.53636363636363,58.972727272727276,W
2.63,3.2,2.8,59.72727272727273,69.45454545454545,L
1.85,3.5,4.5,65.36363636363636,57.0,W
2.0,3.3,4.0,60.72727272727273,60.0,L
1.29,5.5,11.0,66.0909090909091,61.35454545454545,W
2.05,3.2,4.0,59.16363636363636,61.72727272727273,L
1.45,4.2,8.0,59.36363636363637,60.90909090909091,W
3.5,3.3,2.15,62.91818181818182,60.8,L
4.2,3.2,2.0,58.54545454545455,65.27272727272727,D
1.4,4.75,8.0,60.18181818181818,61.63636363636363,W
2.15,3.0,3.8,58.93636363636363,62.35454545454545,L
1.45,4.33,7.5,60.67272727272727,61.445454545454545,W
3.0,3.2,2.5,63.63636363636363,58.90909090909091,W
1.91,3.4,4.33,57.0,59.90909090909091,W
1.8,3.5,4.75,63.09090909090909,59.09090909090909,D
2.2,3.1,3.6,59.75454545454545,63.18181818181818,W
2.2,3.2,3.5,59.445454545454545,61.92727272727273,W
7.5,4.5,1.44,61.75454545454545,71.63636363636364,W
2.05,3.2,4.0,62.0,60.90909090909091,W
3.4,3.1,2.3,62.54545454545455,57.472727272727276,D
2.6,3.2,2.8,67.18181818181819,59.0,W
2.4,3.2,3.1,58.45454545454545,62.45454545454545,W
1.95,3.3,4.33,61.81818181818182,63.72727272727273,D
2.38,3.1,3.3,59.26363636363636,61.71818181818182,L
3.75,3.25,2.1,59.54545454545455,67.18181818181819,L
1.25,5.75,13.0,70.45454545454545,61.90909090909091,D
1.83,3.4,4.75,60.59090909090909,58.18181818181818,L
1.91,3.4,4.33,58.63636363636363,62.08181818181818,D
2.6,3.2,2.88,64.54545454545455,59.690909090909095,L
1.67,3.8,5.5,58.72727272727273,62.0,W
1.5,4.0,7.5,59.31818181818182,60.18181818181818,W
1.67,3.5,6.0,64.36363636363636,61.18181818181818,W
4.33,3.4,1.91,62.27272727272727,59.81818181818182,W
8.0,4.75,1.4,63.09090909090909,71.36363636363636,W
